Snake,id_part,id_node,source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,parallax_error,pmra_error,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr
0,layer10_83457,layer11_86717,3390976877486398464,81.47435003410318,15.719397030235596,2.6855845337237136,-0.2036382631167399,-5.441771327706917,19.26093,1.5124421,0.033096198,0.04217759,0.027996873,0.3486623,0.26269606
0,layer10_83457,layer11_86717,3390991098120903168,81.20472208520505,15.774720570431452,2.86393414393814,-0.0597895472695465,-5.352419336280317,30.911476,20.298338,0.015227791,0.0176644,0.012295111,-0.194724,0.3698867
0,layer10_83457,,3391024152190637440,80.37890013271132,15.765571142447852,3.1774357181415613,-0.3436085888119108,-5.569039529090164,22.37283,0.90592253,0.021371756,0.025307054,0.016335092,-0.26178446,0.2735738
0,layer10_83457,,3391032192368677120,80.3931685525455,15.910388312818354,2.9662934560920915,-0.2787655061878866,-5.364929194939908,,,0.14578342,0.16040842,0.11276197,0.022625726,0.32219929
0,layer10_83457,,3391042848183281280,80.84943988545378,15.955432014295626,2.9765612932699024,-1.058312363243232,-5.5551164761208485,,,0.059858214,0.063052334,0.046399683,0.19380088,0.4025149
0,layer10_83457,layer11_86717,3391048586259564544,81.01420673045483,16.031206140444922,2.8174302418638,-0.476063373826926,-5.270789268389627,,,0.10591691,0.12648274,0.08804853,0.17727794,0.33888733
0,layer10_83457,,3391049273454343168,80.88224339176827,16.04046911990339,2.9704717085809937,0.074489953059428,-5.149412358604479,,,0.058022816,0.06735075,0.046230588,0.11532284,0.3093335
0,layer10_83457,layer11_86717,3391063635824960768,80.9610055006576,16.159573244190188,2.752199761875056,-0.3477752419139851,-5.712992274507872,,,0.055076133,0.08241659,0.056648664,0.16027421,0.08892763
0,layer10_83457,,3391124173389060736,81.69716852440239,16.279759262751334,2.9428367630114898,-0.7993483092170472,-5.692048948859278,,,0.08586034,0.09747538,0.06805778,-0.04687198,0.3227465
0,layer10_83457,layer11_86717,3391129503443746816,81.70713567409256,16.36737122546449,2.668202348969232,-0.4706434519304305,-5.421205737977962,,,0.18897165,0.20569554,0.15515605,0.05310939,0.2888449
0,layer10_83457,layer11_86720,3391134137713473664,82.04808132250307,16.470678841929846,3.2520417747516364,-1.29220419477885,-6.094632491318702,,,0.10401833,0.12327403,0.08366827,0.23752026,0.2701113
0,layer10_83457,layer11_86717,3391139738350921728,81.93955997131873,16.597507574996047,2.793934010202458,-0.7887354221243582,-5.650904273927598,,,0.08106341,0.10809657,0.070442595,0.12201707,0.07738402
0,layer10_83457,layer11_86717,3391141632431554432,81.13707929636948,16.113141938843604,2.6314554029715422,-0.2338786751568781,-5.645323400174855,,,0.044753768,0.06943691,0.042215038,0.30209684,0.060235318
0,layer10_83457,layer11_86719,3391142835022361088,81.28623933246116,16.154576904014604,3.104069620329713,-0.3632131998120609,-5.750283634129214,,,0.07461345,0.0856729,0.05993072,0.022325335,0.4329328
0,layer10_83457,,3391202861484966016,81.52384168598483,16.700135255882092,2.97347209164776,-0.1159924379423026,-5.497620165145827,,,0.05688994,0.06290209,0.04438621,-0.078005314,0.5155533
0,layer10_83457,,3391203823558519936,81.56989433529444,16.78355696103742,2.919266934013681,-0.9300688892985968,-5.827963185630176,,,0.2370893,0.32043755,0.21990885,0.13923761,0.25458652
0,layer10_83457,,3394037535604175360,80.41103267346625,16.016983972868687,3.1583381218602864,-0.0936539535084826,-5.6361987272403375,,,0.123971954,0.13731924,0.094164394,0.11976117,0.3612893
0,layer10_83457,,3394072140157317632,80.84248786443041,16.32297784048789,2.587370154598584,-0.3396731500292316,-4.984210088597698,,,0.121031255,0.17197293,0.11886659,-7.431096e-05,0.13022175
0,layer10_83457,,3394075541771174400,80.61663293546741,16.37752909238188,2.6021785431229643,0.7277550537868289,-5.851257242261653,,,0.050713275,0.055980295,0.039893024,0.13198908,0.39127573
0,layer10_83457,layer11_86720,3394126286807895040,79.8899810979067,16.543197886049846,3.548748029251596,-0.6711148134011878,-6.152777894141562,20.740837,8.356664,0.017934283,0.02213856,0.015387439,-0.007159644,0.20967227
0,layer10_83457,layer11_86717,3394140958416521600,80.31807043307374,16.575784935552576,2.734251703217536,-0.0500710445783934,-5.587747898319479,27.971447,1.8876265,0.019274676,0.020456398,0.014911602,0.19001752,0.5045414
0,layer10_83457,,3394158378805236224,80.10063637328665,16.706818228697422,3.4196252765274697,-0.057838728369007,-5.687705136131841,,,0.16360487,0.19336434,0.12641676,0.0737325,0.34871498
0,layer10_83457,layer11_86717,3394165628708334976,80.19651393722788,16.916630125800257,2.7228294542002924,-0.1315407529282143,-5.492581972371381,,,0.089115515,0.11713467,0.07399313,0.014167719,0.16591917
0,layer10_83457,layer11_86717,3394197892504661760,80.72296489822904,16.774171923797304,2.725233903250753,-0.3636111314175863,-5.513274440701431,,,0.11448295,0.13062087,0.086785525,-0.25377023,0.41999656
0,layer10_83457,layer11_86719,3394227617973279104,81.22388828146445,16.972251588954318,3.0606997471991955,-0.552459887092244,-5.83845718915378,,,0.06592094,0.07328041,0.055524327,0.16032717,0.4103311
0,layer10_83457,layer11_86719,3394233729710005120,81.12289384049707,17.144073832233527,3.195699635958136,-0.2819137813602619,-5.765002470572703,,,0.1132893,0.12631705,0.0903276,0.1729187,0.39353684
0,layer10_83457,layer11_86717,3394235825653827712,81.2105894115007,17.19695704791594,2.73225431720074,-0.4600023264772185,-5.8847531439950345,,,0.044852674,0.04875948,0.03358456,0.22669472,0.3570622
0,layer10_83457,layer11_86717,3394237822815814272,80.4308199044778,16.723371892161644,2.7320605742520585,-0.0505114552484988,-5.523952247604927,34.378544,4.034093,0.016067559,0.020432873,0.012356985,0.14906526,0.23923874
0,layer10_83457,,3394247576686021760,80.77979688032146,16.911895771642854,2.908408455297942,0.2950686213499464,-5.8717721424096565,,,0.070261605,0.08778834,0.05987275,-0.040047053,0.1483127
0,layer10_83457,,3394254796526237056,80.35360607178973,16.873837868948588,2.960669837962037,-0.0571939171295263,-5.600307775593717,,,0.13130218,0.13783774,0.098241605,0.083458535,0.45531908
0,layer10_83457,layer11_86719,3394260186710759808,80.28068850001333,17.00077358597973,3.247592202912198,-0.2062115863286049,-5.826058807314191,,,0.20055234,0.2650522,0.16565481,0.04300837,0.11793246
0,layer10_83457,layer11_86720,3394260191005155840,80.2816517843645,17.00075607164744,3.5105343975506225,-0.5288105516929253,-6.055842660863618,,,0.10225272,0.13532718,0.08479873,0.042201664,0.14114939
0,layer10_83457,,3394282662274099328,81.12342650159324,17.21471215202618,2.830954106265533,-0.5312426310986987,-5.762441240734093,33.286793,9.091316,0.04052801,0.04497147,0.031311896,0.17228031,0.38174742
0,layer10_83457,,3394282662274099712,81.12292163683983,17.21410446929879,2.908010171713545,-0.2981177150450633,-5.974402053522767,,,0.078191206,0.086604364,0.058063682,0.2109078,0.3564519
0,layer10_83457,layer11_86719,3394300013941985536,80.86417716919298,17.39410765695617,3.144100959611253,-0.2519213689184698,-6.273228935719953,,,0.13280104,0.14113952,0.09912153,0.1746392,0.41497284
0,layer10_83457,,3394344475443352192,79.86528527997875,16.76322899088146,2.867638296783894,-0.1282366932657705,-5.720394658544342,,,0.06566929,0.080976576,0.052578636,0.17732717,0.14273965
0,layer10_83457,layer11_86717,3394351274376159360,80.02400333575649,16.85433163330088,2.778019849493177,-0.0835962732442541,-5.96202121236132,,,0.11781278,0.13066441,0.08824408,0.0875581,0.33004215
0,layer10_83457,layer11_86720,3394352511325349376,79.99821424503888,16.912253682066133,3.5200419300133814,-0.5227505866180884,-6.6148319361453725,24.232492,5.681787,0.019292103,0.022058846,0.015141122,-0.0017665674,0.29968598
0,layer10_83457,,3394383782983956864,79.09274037555751,16.817059414973734,2.748382062180385,0.3748128015450496,-5.569358554509595,11.485107,6.877192,0.029352542,0.03274606,0.020959292,-0.11218374,0.46663553
0,layer10_83457,,3394438548110199424,79.28188744047043,17.39418966888827,2.809740618241119,0.3938185220277652,-5.591869408608105,21.093666,2.7488651,0.014441041,0.016383573,0.010588622,0.17454872,0.37283304
0,layer10_83457,,3394441365609433856,79.53767813325922,17.406091346482636,2.5166825767495795,-0.2823722266277744,-5.806250728402107,,,0.12831128,0.17652467,0.109266065,0.22101693,0.27519375
0,layer10_83457,,3394448787312241408,80.11407202615594,17.03566206840044,3.001477022878864,-0.2263641103072259,-5.767775015144983,,,0.18323398,0.21011928,0.14041187,-0.08116827,0.34112373
0,layer10_83457,,3394458824653122176,80.38272161988748,17.22836012374795,2.6565482974862955,-0.0748194876122243,-5.525107827064699,,,0.057686273,0.073290855,0.045233518,-0.25895602,0.28744292
0,layer10_83457,,3394505931854012800,80.2250000815823,17.581219036415305,2.8836423945688687,0.1005289859014302,-5.74873770160498,22.907602,7.8711123,0.018221105,0.020726258,0.014478505,0.038010795,0.35308552
0,layer10_83457,,3394513422276777344,80.59928400374723,17.80554314306329,2.6938455520541646,-0.0149048977951375,-5.592429141017735,41.607384,6.0041513,0.028634401,0.0348655,0.02207553,0.31337458,0.25054365
0,layer10_83457,,3394516991394866944,80.4852413032773,17.831474107068342,2.675778216424737,-0.0897713037393875,-5.642621302115164,,,0.13642497,0.15025082,0.10232377,0.22779565,0.3681462
0,layer10_83457,,3394540978786940416,79.51278163334663,17.560890912368574,2.665517942567188,0.1462848370555939,-5.437556017382375,28.50394,3.7169204,0.016408069,0.018180072,0.011850716,-0.025176346,0.4342734
0,layer10_83457,,3394541592966903808,79.53400047361619,17.61166956756169,3.6018546660716177,-0.2686095296379873,-6.563957680692966,,,0.12481977,0.15397048,0.091030456,-0.09221686,0.31778634
0,layer10_83457,,3394543177810189312,79.59463534523728,17.64347452788937,2.67775566221419,0.2199850347853973,-5.476737461442195,19.981354,4.768042,0.023757325,0.026132409,0.016803306,0.099983685,0.38798636
0,layer10_83457,,3394547919454363136,79.83739673343197,17.74903950432444,2.811268312910402,0.0171901334897018,-5.366382039178378,29.279968,2.8991013,0.01525776,0.018230608,0.012261283,0.008389801,0.36544734
0,layer10_83457,,3394547949526537856,79.83804664163219,17.748919831591873,2.8664323049812284,-0.0173332645873081,-6.022150567046513,8.671678,9.702404,0.047617264,0.056828447,0.038877096,0.0739475,0.36902502
0,layer10_83457,,3395014245527145600,77.39240844265952,17.140953772003435,2.795266919449153,0.8196062415838041,-5.43959234501656,,,0.14509238,0.16079488,0.12385185,0.1366469,0.23362319
0,layer10_83457,,3395058573886101632,77.93745543627465,17.62184139180392,2.6361670039017624,-0.463351014982038,-6.368639063978792,,,0.23085412,0.25581047,0.1752362,0.008518193,0.22013016
0,layer10_83457,,3395189548912569472,79.24137352026004,17.43992500078206,2.9228071279542136,0.6159886081772731,-4.429259991581336,,,0.20554242,0.25766948,0.16132042,0.18868093,0.19700381
0,layer10_83457,,3395216761826850560,79.2123479301545,17.777945462782572,2.644842424417215,0.4330752218680449,-5.383607545771455,40.229416,3.5696921,0.03362141,0.045729775,0.027359515,0.15588015,0.35731548
0,layer10_83457,,3395256894000127360,78.77833866861684,17.62209583050638,3.257897422534726,0.688582474021673,-5.315831112310557,,,0.2278293,0.27334428,0.17195135,0.39354277,0.3652085
0,layer10_83457,,3395316615520844032,79.26939719987458,17.965939318452154,2.980942278502408,0.2317944723163187,-5.813948604637585,15.242843,5.2049074,0.017411524,0.017747689,0.011595942,-0.06487845,0.49054512
0,layer10_83457,,3395322972072424448,79.34114232841692,18.004332196915424,2.7735950202792865,-0.3179242415465265,-5.719748110567141,-3.376209,6.756257,0.039956294,0.042501528,0.026971698,-0.057634372,0.475748
0,layer10_83457,,3395323521828225408,79.38767589345444,18.04247797597504,2.593467225189848,0.2152060669081466,-5.501445750675307,29.570196,3.3426795,0.016765365,0.01820813,0.011728011,-0.04100176,0.47673613
0,layer10_83457,,3395324930577695872,79.45907177736747,18.069007076719537,2.6495091019731016,0.2434027092858764,-5.45664499227911,,,0.05127179,0.058589283,0.039201587,0.048635636,0.41032246
0,layer10_83457,,3395335612160779136,79.78893963722709,18.15716334907451,2.749419230349683,0.0971314769443616,-5.629705285624038,,,0.03327412,0.040323325,0.02720717,0.04813078,0.23703341
0,layer10_83457,,3395360591690066048,79.80914307786425,18.439828658043915,2.7961459825775377,1.0786404606311988,-6.250266721874737,25.473179,0.6870285,0.017244132,0.0255519,0.016689632,0.22436826,0.26885384
0,layer10_83457,,3395360591690066304,79.80078278843945,18.43633837233686,2.7107041233259666,-0.2208832734933864,-5.620700296243207,19.422766,4.0382905,0.025620306,0.035085782,0.022483645,0.2486528,0.25541288
0,layer10_83457,,3395368047752516352,78.94181277184032,18.047549913051725,2.7710891272525298,0.2820238530689348,-5.74696717290604,53.33323,4.488191,0.023676287,0.026958914,0.018522948,-0.034733105,0.46382582
0,layer10_83457,,3395371281864561664,79.29371689360546,18.09248610626922,2.531532652321787,0.1443010967658786,-5.599491009096118,,,0.09516626,0.09064159,0.062284566,0.009213002,0.55259705
0,layer10_83457,,3395391828988058624,79.23346261711902,18.380671345433896,2.6694208940698085,0.2457873271334497,-5.83533680158266,18.913702,3.1664255,0.026748657,0.029350271,0.021085115,0.06110169,0.4547793
0,layer10_83457,,3395392202654674304,79.16974111795268,18.379015887088617,2.636896710191812,-0.2005426344137305,-5.335157871376797,,,0.03117448,0.03676858,0.025282923,0.24118304,0.55772066
0,layer10_83457,,3395392511887970048,79.19080788595839,18.380214023937903,2.9233262234213706,0.4803661623381932,-5.182682581291027,,,0.2047401,0.2521234,0.1706537,0.12391997,0.40460548
0,layer10_83457,,3395392584902313472,79.1693524110824,18.386210011957747,2.678631664826346,0.4537197989080609,-5.906392049418023,,,0.022452176,0.025523731,0.017179169,0.048782423,0.43361017
0,layer10_83457,layer11_86719,3395393027284666112,79.18301859265354,18.43882915223869,3.1378962286882834,-0.7856354736620079,-6.14665065617234,,,0.16764796,0.18924563,0.10960352,-0.16274719,0.43435183
0,layer10_83457,,3395393031579758848,79.1828237849719,18.439511587851182,2.628790777186143,-1.0537033076048996,-4.646115559347503,,,0.053191163,0.06105021,0.04367823,0.06522842,0.41461134
0,layer10_83457,,3395394332952593792,79.0054737337271,18.3687107718744,2.9794781442114147,0.4625355522514544,-5.942101812793462,,,0.15488312,0.19033237,0.12110902,-0.107574604,0.45109093
0,layer10_83457,,3395400620786204160,79.5807376949162,18.372581428505164,2.730552357376072,0.2248863381223939,-5.545653578385634,,,0.13176872,0.14787197,0.09865465,0.35219696,0.41213834
0,layer10_83457,,3395400728160454528,79.5788033150962,18.399082198063564,2.892171244092496,-0.1728708613311367,-5.74997844984934,23.755075,2.479863,0.013399229,0.014732567,0.010368029,0.104520194,0.40984854
0,layer10_83457,,3395411551477804672,79.55643867697714,18.52142901427048,2.608695240320857,0.4265360354858286,-5.084567775871426,,,0.052528083,0.066402264,0.044216022,0.08943634,0.30829844
0,layer10_83457,,3395413230809241216,79.60897577436118,18.5745265226728,2.709613002849581,-0.2563536584843799,-6.711971489808307,20.557066,1.3206329,0.018190522,0.020297565,0.013930496,0.08732302,0.38285175
0,layer10_83457,,3395413269464708352,79.62825765039356,18.57215267900952,2.5983427645872665,-0.1061057268034864,-5.701549171180699,,,0.072695486,0.082722016,0.057254188,0.13157451,0.38709453
0,layer10_83457,,3395415189315327104,79.30702696306585,18.39615864212135,2.9336450220805816,0.0435852689141456,-5.667861858284168,,,0.18217309,0.20951872,0.14489436,0.17679413,0.37604302
0,layer10_83457,,3395416258762029696,79.23015713009345,18.42946734628136,2.6356043118616554,0.3702330240078372,-5.410583652880838,23.711948,3.9577346,0.018904155,0.021859739,0.014696287,0.06592617,0.43659234
0,layer10_83457,,3395419312484252672,79.36621074931219,18.56541731167975,2.765588376878266,-0.0990675384566561,-5.747337564921587,,,0.1256863,0.15592313,0.10711612,0.18848297,0.28584749
0,layer10_83457,,3395419763455340032,79.18369000233106,18.48461061881766,2.746577599632311,0.2862322399318771,-5.767608569675517,,,0.036824975,0.044377692,0.028404597,0.081858024,0.43571356
0,layer10_83457,,3395422507939973120,79.31699770082685,18.604178578859383,2.723286420479927,0.1810745694455083,-5.569708057034283,,,0.102174215,0.13407846,0.091103606,0.19646943,0.30117315
0,layer10_83457,,3395423302506887296,79.28131842281806,18.60808857552149,2.844098912228354,0.8428283034458118,-5.783564150605658,18.974922,7.4550414,0.03223687,0.03897436,0.024564376,0.34488204,0.33770123
0,layer10_83457,,3395423302508353408,79.28178896570844,18.60839895652673,2.5939724871680654,-0.1793198562098435,-5.914336499783672,24.945927,3.5503342,0.026307186,0.028482525,0.019691575,0.19794698,0.49901316
0,layer10_83457,,3395465530626986624,77.96259290482793,18.111341259689507,2.816015935502133,0.7137884711386498,-5.57419522860606,14.565321,5.000795,0.021493172,0.022416253,0.017104838,0.169583,0.3388044
0,layer10_83457,,3395477277362527744,78.6121786044543,18.12036437274532,3.006606793559892,0.4690465420768959,-5.955787416020499,,,0.26201665,0.35620186,0.21603964,0.31949878,0.028063202
0,layer10_83457,,3395478965284786176,78.68023049072997,18.15692113933174,2.6603063686179844,-1.240068536102962,-3.859807978234076,13.313875,2.9405425,0.019274278,0.024689855,0.015084256,0.2904625,0.14939626
0,layer10_83457,,3395506590514386432,77.72214114700027,18.040232063446744,2.6515129583702155,-0.4211321311623293,-6.69604661721671,,,0.13080561,0.14659898,0.10384858,0.007195218,0.36350873
0,layer10_83457,,3395527683097278848,77.50910534647261,18.263567329902585,2.614677272606839,0.2668262630387675,-5.903618285561563,,,0.25489247,0.27638415,0.21185918,-0.007362811,0.16661535
0,layer10_83457,,3395544558025887744,77.9487406781823,18.41182625039224,3.0665485000841524,0.5592506458619882,-6.014289028272242,22.879488,1.0547237,0.021556215,0.02594049,0.018803522,-0.066228226,0.114812054
0,layer10_83457,,3395554797227148288,78.17954820725762,18.58841490492877,2.6803555056103288,0.5555304215657257,-6.661951288306223,,,0.07463821,0.09204458,0.061828613,0.23342234,0.12920707
0,layer10_83457,,3395568953439338112,78.1359094774786,18.747421395783384,2.8644338558487483,-0.0610830273440089,-4.597888537629364,,,0.1955089,0.24389099,0.17565663,0.069411434,0.26262632
0,layer10_83457,,3395569464539830272,77.94914830495789,18.660447547660752,2.8740514104605426,0.3342675171441656,-5.826619611773961,,,0.15470704,0.21632414,0.14350487,0.30060622,0.065831825
0,layer10_83457,,3395578707309530240,78.67827296038071,18.375368464339925,3.227692550650332,-0.0227427480434429,-6.066485235316991,,,0.063012965,0.07431918,0.04809942,-0.015251827,0.24471878
0,layer10_83457,,3395582525536217088,78.89067883598761,18.39925330011668,2.9079449343802284,0.0268362147555286,-5.874727090619984,,,0.048727248,0.053494103,0.033331282,-0.14554742,0.49630332
0,layer10_83457,,3395589775440969344,78.98098945688984,18.630922626123493,2.813901728982426,0.2504459915336648,-5.8635372504329055,,,0.12020137,0.1390903,0.090557165,0.115875326,0.2790266
0,layer10_83457,,3395609566650368128,79.15473011482122,18.61813379275072,2.873448459932362,0.0427404591598623,-5.299917832907044,,,0.053532504,0.058688927,0.039643265,0.23765987,0.4611482
0,layer10_83457,,3395610837960686976,79.18180574364253,18.617154105220788,2.613759527218902,0.4779519043448003,-5.3557336769867225,20.999926,5.4329076,0.022172999,0.024413686,0.016633268,0.18086967,0.4302839
0,layer10_83457,layer11_86719,3395611314701911552,79.23699630300413,18.65288255069665,3.114610036128571,0.4857828759489044,-6.310365906738769,,,0.23707622,0.3227748,0.19962293,0.280897,0.23648061
0,layer10_83457,,3395615437870543232,79.08420407445306,18.709998888767235,2.9594687574947502,0.3534450790039538,-5.3316368454129925,,,0.19870941,0.21826905,0.1413906,0.22682282,0.32648385
0,layer10_83457,layer11_86719,3395617778627831040,79.27423964236382,18.72867648335107,3.158161774856659,0.0080276268072964,-6.122764121509738,,,0.031630084,0.03877045,0.025542714,0.20014319,0.3644723
0,layer10_83457,,3395622275458564608,79.18819687401216,18.832542902450182,2.9032247936598616,0.2604208467740131,-5.50328411047032,,,0.18357785,0.21786216,0.1409667,0.21666653,0.14129204
0,layer10_83457,,3395627257619755904,78.87217314006153,18.731153572002263,3.3237402678362744,-0.6764546244901467,-6.093108831893528,22.932669,1.8502105,0.027151784,0.0323139,0.020576768,-0.10436418,0.36061272
0,layer10_83457,,3395628906888044416,79.05860190364517,18.80389229168964,2.9136376822280665,-0.202245114335765,-5.922437257628056,,,0.10312546,0.12898386,0.0832094,0.19540216,0.22001034
0,layer10_83457,,3395628906888045696,79.06109319768025,18.80533120642638,2.8707194447654114,0.1320819279222271,-5.932680314154149,,,0.039788328,0.04574886,0.031259377,0.14891656,0.30086452
0,layer10_83457,layer11_86720,3395633923409637248,78.87180521571597,18.90533087320141,3.4123327114855457,-0.568440641565176,-6.350613893855569,,,0.18750775,0.20355926,0.13576734,0.054956444,0.4145389
0,layer10_83457,,3395639700140774400,78.97684375711187,18.95466084133108,2.7203994865810963,0.1219787864531002,-5.786627556043353,,,0.040311527,0.049090523,0.031601116,0.18293549,0.31494516
0,layer10_83457,,3395651584313672960,78.37006635136264,18.750293616878967,2.585756319220605,0.1529772150527909,-4.957521208435397,,,0.17719449,0.18223347,0.12861039,-0.09957348,0.4278408
0,layer10_83457,,3395671929575272064,78.41597225391519,18.942786497763485,2.6647861703109745,0.5062213874818782,-5.575651154282838,25.33233,1.9992534,0.015860103,0.017276166,0.0124336025,0.09032989,0.45401156
0,layer10_83457,,3395692781640562176,78.88247721540877,19.14401017352264,2.9598778666861567,0.0259633109056828,-5.92237563958937,,,0.18013373,0.22683021,0.13824384,0.28284886,0.2728025
0,layer10_83457,,3395702887699505920,78.46963743511846,19.197446961975107,3.263413168545348,-0.139784184629809,-6.382453722411182,22.508446,0.86951727,0.020762572,0.024257949,0.01745254,0.13868906,0.40951705
0,layer10_83457,,3395704395232245248,78.57289676343811,19.234671416951294,3.2201097793451843,0.4585860699473506,-6.270779925856946,,,0.14561044,0.18463618,0.12785329,0.16655841,0.2965762
0,layer10_83457,,3395704880564312064,78.57542167021339,19.26510979091896,2.654709882654038,-0.3172798343871251,-4.7811123247214224,23.396408,1.5807724,0.046705928,0.052932158,0.037092645,0.16239078,0.4628486
0,layer10_83457,,3395707423184930560,78.75286271276485,19.29479362515766,2.7435438169651185,0.3417025605762243,-5.550759374057403,,,0.08626922,0.10084974,0.06579844,0.27529642,0.36962655
0,layer10_83457,layer11_86720,3395724946650741888,84.53152208861063,14.760473335056828,3.0777934754913834,-1.4936378610843306,-5.7082595926989885,,,0.1090342,0.10869642,0.07493798,-0.1498565,0.44034174
0,layer10_83457,layer11_86720,3395753392220109952,84.83707621820723,14.980025889736153,3.3900743659415027,-0.9016805034121282,-5.796915603963136,,,0.24369375,0.27626997,0.17922248,0.1999929,0.2319267
0,layer10_83457,layer11_86720,3395769442511784192,84.59948597006449,15.052165631766586,3.3402289317735328,-1.1399021137990109,-5.9101281968665145,,,0.18060353,0.18594566,0.10725563,0.38555893,0.29110974
0,layer10_83457,layer11_86720,3400233768959732736,81.77712360561776,17.334344582234625,3.454006049518345,-1.5976523975470511,-6.97744537930395,20.934748,0.9097259,0.019662457,0.021888234,0.014009468,-0.3348468,0.41914952
0,layer10_83457,,3400243488469508736,81.32308135930674,17.36574765039286,3.3023011379854905,-0.4022116425006887,-7.023874762333285,,,0.14953955,0.18060878,0.12277432,0.09752272,0.3036831
0,layer10_83457,layer11_86720,3400282143174685696,82.04750310418521,17.730785843932814,3.393133504387015,-1.3919424199590202,-6.50021431011315,,,0.24141304,0.2866104,0.18210047,0.3943781,0.15479685
0,layer10_83457,layer11_86720,3400282899090960768,81.94522013590009,17.739142824370408,3.539395199570473,-0.7952119558778292,-6.254722134165475,,,0.16212577,0.19138297,0.13518596,0.27285314,0.2858931
0,layer10_83457,layer11_86720,3400282903385072384,81.94474004202218,17.73539788514757,3.43746010165888,-1.0955854919368575,-6.38471470229774,18.349125,1.3112043,0.017550996,0.019520514,0.01324888,0.18050222,0.36078107
0,layer10_83457,layer11_86720,3400290428168122240,81.3208697017791,17.36930464000086,3.561905093113039,-0.6903924854460879,-6.813180190132534,,,0.25981236,0.30940786,0.21119097,0.029599013,0.33312422
0,layer10_83457,,3400292004419567616,81.28535053527708,17.452788724307993,2.922611040298984,0.8948181104057944,-5.163785951227056,75.55691,0.9150969,0.0147458445,0.017899493,0.01201123,-0.02315732,0.2891729
0,layer10_83457,layer11_86717,3400294482617277184,81.0935345954349,17.464515093703962,2.751101568039509,-0.9384279101130648,-6.411833001717294,44.362263,1.7532058,0.016899705,0.023575036,0.015155932,0.2650357,0.082173415
0,layer10_83457,layer11_86719,3400296544201527296,81.22262684461984,17.548094680239895,3.1860450144303853,-0.5845747371411789,-6.18551619638628,18.506466,3.8419867,0.025098486,0.029105479,0.02064523,0.13886207,0.39492783
0,layer10_83457,layer11_86720,3400307706821076096,81.00797248081878,17.550891619798445,3.397686702418181,-0.5149617953537093,-6.114972078245727,,,0.21790676,0.27847,0.17678645,0.26115698,0.22610842
0,layer10_83457,layer11_86720,3400314102027409920,81.0662182178812,17.693911864648204,3.472103862153677,-0.4157566490095789,-6.41214479510986,20.0164,2.7939334,0.015224782,0.018773424,0.01289888,0.11119496,0.31127778
0,layer10_83457,,3400336813814664320,81.62502622782259,17.855140834254286,2.851660394752668,-0.6933194701845674,-6.001201118943808,,,0.08000637,0.09188825,0.06367934,-0.05401029,0.36308962
0,layer10_83457,layer11_86719,3400336882533813248,81.64533834443787,17.86442046602679,3.083980805233371,-0.1808792617966514,-6.045464771519875,,,0.1614341,0.20834391,0.13748117,-0.1576061,0.38142717
0,layer10_83457,layer11_86719,3400336882534125440,81.64521404224705,17.863306089948548,3.046470939643358,-0.6287850374002311,-5.963227955478469,41.178097,12.643974,0.022458764,0.027508551,0.018363768,-0.0100315865,0.31731987
0,layer10_83457,,3400373063338995840,82.3005520716023,17.89912431416525,2.840581627260302,-0.7460146160912302,-5.669004651255159,18.799286,1.8529034,0.01748947,0.02216375,0.014477763,0.10103663,0.17439462
0,layer10_83457,layer11_86719,3400507238117692032,80.77717636048311,17.81356774611777,3.1251164634904,-0.7428233268668016,-5.985646454466536,,,0.12644616,0.14661914,0.10210801,-0.030817935,0.24141523
0,layer10_83457,,3400539089595032704,81.10804202716416,18.0123110113445,3.282729849900535,-0.4495114742733392,-7.190834712765343,18.929232,3.092777,0.04595812,0.0533753,0.03440639,-0.2900486,0.37326238
0,layer10_83457,layer11_86719,3400552966633523328,81.08714850447076,18.14419692379132,3.133797502891397,-0.1480680175022498,-6.026506271556659,,,0.055245925,0.062433414,0.0434364,-0.12801501,0.3110427
0,layer10_83457,layer11_86719,3400552970927696256,81.08855612537378,18.144935688200427,3.149440133182771,-0.5450832983801925,-6.141550767699161,,,0.061569024,0.06784914,0.046944663,-0.13662383,0.30675235
0,layer10_83457,layer11_86719,3400562518641188352,81.20441815295719,18.319946574953903,3.0701224064500985,-0.6853677355287384,-6.1061988785662695,,,0.1756492,0.21554768,0.14972821,-0.024284177,0.26897782
0,layer10_83457,,3400565065557086848,81.30663015491449,18.42606648703456,2.9498901172073526,-1.0032098469514292,-5.997208528468796,0.55576456,5.361519,0.033748593,0.042491075,0.029878534,0.039907172,0.14410906
0,layer10_83457,layer11_86719,3400565443514289920,81.10449033536919,18.31137411283434,3.0952823583806865,-0.5544242593708759,-6.870257587061065,18.778946,3.656313,0.02540708,0.026069533,0.019261632,-0.006988452,0.48505136
0,layer10_83457,layer11_86720,3400568638969902848,81.19128839268261,18.44432651279467,3.3624708156354286,-1.0641198522335054,-6.656241886790919,,,0.0699589,0.07917507,0.052703716,0.21837755,0.306874
0,layer10_83457,layer11_86717,3400572723485127808,80.63188847553475,18.060981160231936,2.734534656220602,-0.8308517726328373,-6.798246218283444,,,0.23971759,0.2752388,0.1808563,-0.038118124,0.4250854
